序号,用户,id,点赞,时间,内容,label2
882,徐崽崽崽崽,6017123141,2,5月19日 10:11,哥 快助理医考试 今年怕我太紧张报了武汉的面授班&nbsp;&nbsp;希望今年医考顺利&nbsp;&nbsp;哥 阜阳降温了&nbsp;&nbsp;其实我想说哥 我们的新冠疫苗已经打了2亿只了 放心 你敲的钟 我们一直记住呢        ,
883,徐崽崽崽崽,6017123141,0,4月20日 11:37,哥 我最近我都不敢熬夜了&nbsp;&nbsp;天天都睡不醒 今天休息一上午 睡个懒觉嘻嘻嘻 我们这下雨了&nbsp;&nbsp;哥 早上好啊        ,
884,徐崽崽崽崽,6017123141,3,4月19日 17:27,哥，我昨天吃了小龙虾 然后下班的时候约上我爸爸妈妈弟弟妹妹还有我男朋友&nbsp;&nbsp;一瞬间感觉自己很幸福 哥你们如果你还在会不会带你的宝贝们去吃小龙虾。对了我想去武汉看樱花了，哥&nbsp;&nbsp;疫情基本稳定了 放心吧。我最近在努力的看助理医课程        ,
885,徐崽崽崽崽,6017123141,10,4月10日 11:50,哥 在吃花甲面 超级好吃 对了 我们已经打了新冠肺炎的疫苗了。谢谢你给我们的警示&nbsp;&nbsp;哥我想请你吃饭        ,
886,徐崽崽崽崽,6017123141,0,2020/8/13 19:41,李医生我也想成为像你一样的人        ,
887,eAtheneum,6019258645,5,2020/12/31 0:59,天为你下起了雪&nbsp;&nbsp;双亲都挺了过来 您却永远停留在了2020 当看到这触目的红印那刻 想起史记里戎马一生的李将军面对刀笔吏的那刻 这一年全球都加入了战疫 疫苗也在科学家夜以继日的奋战下问世了 前不久🏥在门口举行了放飞和平鸽的仪式 纪念所有因疫而去的人们 想起海德格尔的四维体 快新年了天上安好RIP        ,
888,下一次的以为,6025749179,0,2020/8/16 14:10,也来看看你李医生，马上要考试了，希望能顺利通过，        ,
889,細蚊孖你個小可愛,6032770635,0,2020/5/9 0:03,《藤野先生》重新看了一遍，再也没人可以写这样的文章了        ,
890,一捧蓝莓,6039068795,10,3月25日 20:48,写公共卫生学作业的时候突然想起您了        ,
891,兔缺星沉,6047507132,0,2020/8/22 20:08,呜呜要开学了        ,
892,兔缺星沉,6047507132,0,2020/8/22 20:08,最近上海好热啊        ,
893,星河激荡,6048198374,3,2020/12/31 4:27,不专业的管制专业的，希望这样的事……能少一点。资本为什么会想着牟利，把那么多人都榨干了，资本的背后是人啊，人为什么会这样，不自觉吗。你这已经成教父了。希望理想主义的光能强盛一些        ,
894,langqiang空荡荡,6051723157,1,2020/12/30 6:55,专业的事情要专业的人做，否则灾难随时降临        ,
895,影胖胖胖,6054909603,3,2020/4/4 0:35,[心]大可爱，我又来看你啦。原谅我在你走后，才学会爱你。[悲伤][悲伤]        ,
896,云不语晴,6055643148,14,1月6日 21:50,学校的通告栏前些天挂了很多口哨 眼泪忽然就掉下来了        ,
897,云不语晴,6055643148,0,2020/9/8 16:58,[心][心]        ,
898,jynlksny,6065377345,2,3月10日 17:52,李医生李医生～学考成绩出啦～总体来说一般般吧，英语没有达到我想要的分数，但数学超出预期好多啦[坏笑]小开心～        ,
899,江行远_,6079909237,4,2020/3/22 19:02,晚上好，今天自己试着做了卤鸡爪，第一次做味道有点怪但还是挺好吃的，听说您喜欢吃炸鸡腿，改天我也去学学做一下。        ,
900,宋清翎,6084452875,4,2020/9/13 15:47,今天写作文想到了您，感谢您        ,
901,我还是小葵,6097115318,2,2020/12/31 0:47,新的一年来了        ,
902,我还是小葵,6097115318,0,2020/11/22 0:40,这两天很丧，也不知道下周考试能考好不。我好害怕        ,
903,倪西嗖嗖,6124341432,2,6月13日 20:43,李文亮前辈[允悲]前几天也就是6.11号早上执业医技能考试&nbsp;&nbsp;那天我真的觉得好紧张哦&nbsp;&nbsp;希望能过哦        ,
904,天马行空的康康吖,6128297196,0,2020/4/8 13:47,[汗]手机没电了，还得上网课        ,
905,天马行空的康康吖,6128297196,0,2020/4/6 9:55,李医生，我这该和你早安呢，还是该午安呢，早上没吃早点，有点饿[污][污][污]        ,
906,天马行空的康康吖,6128297196,1,2020/4/5 23:05,我来给你报个时吧，现在是2020年4月5日 晚上11:05分，晚安呐，李医生[挤眼]        ,
907,臭豆腐至少放香菜才好吃,6136581068,4,2020/4/6 20:47,李医生，我们这里开学了 大家都开始好起来了[悲伤]        ,
908,校园里的农民工,6146365643,1,1月28日 16:11,考试结束        ,
909,查干走起来,6147102254,1,2020/12/6 17:53,来看看        ,
910,查干走起来,6147102254,2,2020/6/19 22:59,谢谢        ,
911,查干走起来,6147102254,4,2020/6/13 21:59,恭喜老李恭喜恭喜🎉🎈🍾️🎊🎉🎈        ,
912,查干走起来,6147102254,1,2020/6/4 12:34,午安。        ,
913,查干走起来,6147102254,3,2020/4/5 22:47,老李，我们谈论的话题都是孩子上学的问题，国外疫情的问题，但是我们依然没忘记你开出的血路。老李，这么晚了，我们要去休息了，晚安，明天会更好。        ,
914,查干走起来,6147102254,8,2020/4/4 9:40,[蜡烛][蜡烛][蜡烛]今天是清明节，我就过来看看你，总感觉你还很真实的出现在我们面前而没有离去，今天国旗降半旗，全国各地各种致敬，老李，这么多朋友来看你，就不多说了，下次再来看你        ,
915,创者阿甘,6160596447,5,2020/3/14 21:52,李哥，你说我是继续做课程销售还是学点运营的知识啊。哎，在北京只要努力肯定能赚到钱的，对吧李哥[作揖][作揖][作揖]        ,
916,创者阿甘,6160596447,2,2020/3/14 21:51,李哥，我来了        ,
917,用户病毒,6169047544,4,2020/4/2 18:50,他把这事情给他同学说。让他同学注意。他同学竟然散发出去。还告密        ,
918,smurf2010,6191270531,6,2月6日 18:41,李医生，一年了！刚才看到记者李微敖公众号的文章，好像又经历了一次去年的2.6号晚上不停刷着你消息！[泪][泪][泪][泪]看到这么多人没有忘记你我就放心了        ,
919,smurf2010,6191270531,1,1月31日 20:55,李医生，我又来看你了，前天我们解封了，今天第一次出门，大街上店铺大部分都开门营业了，我还去一家面馆吃面了，可是老家还没有解封，不知道年前能不能解封了，老头在北京，我不知道能去哪过年了！        ,
920,Liuxxxwen,6192327762,3,2020/9/25 22:16,李先生 明天我就要考试了 希望您一定要保佑我顺利考过 求求了 这么久了 压力大到焦虑症发作 今晚注定又是个不眠夜&nbsp;&nbsp;您也要注意身体啊 天气变凉了 离冬天越来越近了 [心]        ,
921,Liuxxxwen,6192327762,2,2020/9/17 20:39,快到中秋节啦 现在天越来越凉了 您在那边也记得照顾好自己        ,
922,起个名字耽误半天时间,6193222948,6,2020/6/14 22:18,1月16日，一个医生同学也很郑重的提醒了我们图一的事。但，我们当时就说&quot;网上已经辟谣了&quot;。。。。。 真羞愧。。        ,
923,一身正气-987,6201730002,4,3月25日 12:55,我来啦，李医生，我的驾驶证考下来了，[太开心]        ,
924,一身正气-987,6201730002,1,3月13日 10:48,昨天考完科三，昨天晚上睡了个好觉，今天起来上班感觉浑身轻松愉快，        ,
925,一身正气-987,6201730002,4,3月12日 21:39,李医生，我今天科三考试过了，我开心到起飞，        ,
926,高高蟹老板,6203422306,1,2020/11/24 20:59,李医生 我最近好难过 学业不行 爱情也不行 有时候我也想死了        ,
927,仲夏夜芒201710,6203522374,0,2020/3/23 12:55,又要去上网课了[泪]        ,
928,学好物理养老婆,6212078315,2,1月15日 15:22,没事就会来这里看看[心]        ,
929,学好物理养老婆,6212078315,10,1月8日 12:05,李医生 学校因为河北疫情突然就放假了 2020真的过的好快啊        ,
930,学好物理养老婆,6212078315,3,2020/5/18 12:24,中午好呀[心]        ,
931,大毛腿小花园,6226169455,8,2020/7/12 4:58,亮哥，晚上睡不着，最近工作上的事情让我很头疼，毕业两年了，自己还是一事无成[悲伤]因为这次疫情，工作上的很多安排被打乱了，收入也受到了很大影响，每次回家看见父母又老了一些，可是自己发展的速度完全跟不上他们苍老的速度，我很难受；这个世界啊，能不能对我们都温柔一点[失望]        ,
932,大毛腿小花园,6226169455,6,2020/6/12 12:55,恭喜李医生，我们都会告诉孩子他爸爸是个英雄        ,
933,爱喝咖啡的鲨鱼凡003,6226861202,9,2020/4/17 0:34,李医生，您好！不会吵到您休息吧[失望]我们已陆续复工复学，全国人民共同努力才有了今天的防疫结果，这当中必不可少有您的贡献！我会永远怀念您🙏        ,
934,爱喝咖啡的鲨鱼凡003,6226861202,2,2020/2/19 19:29,谢谢您......[鲜花][鲜花]        ,
935,二毛二毛二毛毛,6229411529,9,2020/5/8 23:45,晚上好呀 我们就要开学啦～亮哥你遇见科比了没，我好喜欢他哦，帮我要个签名吧。记得早点睡觉，别熬夜了。我明年回武汉，去你工作的医院走一圈。晚安啦😴        ,
936,二毛二毛二毛毛,6229411529,10,2020/3/27 11:27,武汉要康复了 谢谢你        ,
937,Yanicely,6238326110,1,2020/9/8 13:08,李医生，现在已经好多了，学校也开学了就是还是要戴口罩，夏天化妆戴口罩真的不爽        ,
938,GooDer3029,6242276988,2,2020/7/24 12:30,毕业至今工作一年，很不开心。虽然一直努力工作，但是看不到回报。希望越来越好吧。        ,
939,不存在的奶油,6252296100,4,2020/12/30 19:06,如果世界上有轮回 祝您这辈子健康平安快乐学有所成一帆风顺        ,
940,傲娇的喵大大,6253477529,4,2020/6/7 9:03,李老师，就要出成绩了 我好怕如果考不上该怎么办[委屈]        ,
941,功成名不遂身退,6256030037,5,2月6日 11:14,证明恩格斯《关于共产主义者同盟的历史》是一部自然历史科学著作：现在，德国无产阶级不再需要正式的组织，无论是公开的或秘密的；思想一致的阶级同志间的简单的自然联系，即使没有任何章程、委员会、决议以及诸如此类的具体形式，也足以震撼整个德意志帝国了。        ,
942,是甜田呐,6258426777,36,7月14日 00:08,李医生，我今天去看中国医生了，是记录武汉抗疫的电影，没有提到您，对医护工作者的牺牲也轻描淡写。好像这场战争对医护人员的影响只是特别累，但其实我们失去了那么多同事和老师。但是您别难过，逝去的英雄永远有人铭记，也永远有人怀着虽千万人吾往矣的赤诚之心救死扶伤。        ,
943,Cotllarriotdd,6259733039,12,7月24日 15:25,李老师 刚看完中国医生 我想您了 您现在变成小孩子了吧 开开心心的啊        ,
944,请问考上CPA了吗,6271936972,1,2020/9/23 23:06,李医生您好，我已经慢慢的找回状态啦！不能只看到硬币的一面，痛苦与欢乐，好与坏，本就是共存的，无法分割，要学会与不确定性共舞。        ,
945,请问考上CPA了吗,6271936972,0,2020/9/18 6:43,李医生，早上好呀！        ,
946,请问考上CPA了吗,6271936972,2,2020/9/17 18:14,李医生您好，我辞职在家备考CPA，临近考试，压力特别大。想成为一个优秀的，闪闪发光的人，但是有点太着急了，能力好像还不够。或许我该学会慢慢来。        ,
947,送你去做绝味,6273217259,3,2020/12/30 16:59,新年快乐李医生，快出主观题成绩了，有点忐忑不安，希望您在那一切都好        ,
948,改天请你和我一起做梦,6279488276,0,2020/12/30 11:07,//:“在专业的领域要相信专业的人士”再怎么感谢，缅怀，都改变不了这位年轻医生的离开。但愿我们一直在进步        ,
949,斑驳q1104,6285387595,6,2020/11/28 0:12,李医生我好难过啊今天呜呜呜，我没评上国家励志奖学金，真的好难过啊，李医生抱抱，李医生晚安，我会一直努力努力再努力的        ,
950,斑驳q1104,6285387595,7,2020/11/26 13:47,李医生大家没有忘记你，从来都不会，永远也不会        ,
951,久遇是佳佳吖,6289237642,9,2020/8/29 1:20,李医生，开学啦！我们来武汉啦！很安全！        ,
952,夜乾昆仑,6292714120,1,2020/9/6 18:33,李医生今天我被风景园林录取了但是我怕学不会挂科[酸]保佑我吧老天爷        ,
953,天雨未晞,6300929397,13,2020/10/5 12:48,看到训诫书，才知道一个人的力量有多么弱小，时代的微尘都算不上，在大是大非面前，没有人能独善其身，即使他是武大毕业的医生。12月31日在武汉就听说了“流感”的传言，谁能想到现在全球超过35000000人确诊感染......我们都是默默无闻的过客，终将被世界遗忘。而你永远不会被所有人忘记，代价却太大了        ,
954,蔬菜卷糖,6302115122,3,2020/4/3 22:56,李医生我们今天考试了作文的主题是你呐，虽然你不在了但英雄永远是英雄，你永远活在我们心中[悲伤][悲伤][悲伤]        ,
955,缺牙幻想家,6307396346,3,2020/3/28 12:06,大家撑了这么久了，今天湖南开学时间公布了！ 谢谢你们！        ,
956,苏三岁32567,6315970241,2,2020/4/15 1:05,学校要求写关于疫情防控战的文章，让我不禁想起“吹哨人”李医生了……        ,
957,肃阖,6317862515,1,2020/12/31 14:35,你好[泪]无论在哪里，祝你一切都好。        ,
958,肃阖,6317862515,1,2020/9/20 17:01,[泪][泪][泪]不说了，我好好去准备托福和其他考试。        ,
959,復为你而战,6319421531,7,2020/4/1 20:25,我们要写关于您的作文，我认为您是光荣的疫情吹哨人，愿一路走好，天堂应该比人间更好[心][心][心]        ,
960,唯安岁月,6322060905,1,2020/12/30 21:41,看了公众号的一篇文章，想到了整整一年了，来到你这里想说一句：新年快乐，李医生[鲜花][鲜花]也想对所有热爱生活善良正直又努力的人们说一句：新年快乐，2021年希望每个人都健康活着。        ,
961,周西洲西E,6322064106,7,7月11日 15:39,突然就特别委屈，特别想哭        ,
962,周西洲西E,6322064106,2,7月11日 15:37,好久没来了，我想要一个树洞，感觉有一大堆话不知道怎么说出来，刚把好几个月的聊天记录删了，我有点累，好像他被我弄得也有点累，大概我真的应该一个人        ,
963,周西洲西E,6322064106,1,1月23日 16:59,二十岁出头的年纪，没有经历过磨难和挫折，可是依旧觉得快乐好难，我不快乐怎么办        ,
964,周西洲西E,6322064106,4,2020/10/3 11:08,中午好，一会就要吃饭了        ,
965,周西洲西E,6322064106,0,2020/8/17 17:34,放下了，偶尔还是会想念，又只是单纯的想见他        ,
966,周西洲西E,6322064106,0,2020/8/16 22:07,李医生，才几天我似乎走出来了，不期待不失望不想念，我的未来很美好，我期盼的路也不是那样走的，在感情里似乎我太被动了，我希望以后我可以好好规划        ,
967,周西洲西E,6322064106,0,2020/8/16 11:37,想快点开学        ,
968,周西洲西E,6322064106,4,2020/8/14 17:38,明明我们都知道这个社会已经处于一种病态了，而现实是我们在试图适应这种病态。每个人做的事情都是为了别人开心，为父母为恋人为老板为周围人却没有为自己的，你说可不可笑        ,
