用户,id,点赞,时间,内容,label2
磨牙de小妖精,6290558995,12,2020/9/8 18:42,李医生，风雨过去了，我今年也考上大学了，昨天拿到录取通知书了，一切都有了新的开始。希望您在那边一切都好，谢谢您[心]        ,1
末日大狂花,5474247513,8,2020/12/24 14:53,今天重大舆情的应急处理的培训时老师提到你了，一看你的微博还是想哭，还是好难过，快一年了，希望你在天上好好的        ,0
陌悠涵_浅唱Goinggo,2656960733,1,2020/12/30 15:42,武昌区公安局负责这个的公安这一年过的好吗？李老师，新年快乐！        ,0
莫韵宁,1855052901,1,2020/7/5 22:24,文亮哥，晚安啦。明天起又是新的一周。希望自己和家人健康开心，高考孩子们也能如愿！        ,0
木白与鱼,3511281205,3,2020/12/30 13:16,马上新年了。这个世界不算好。但是我们还好。这一年我在作文里写过好几次你的名字。您还好吗。        ,1
木耳朵D生活,1686717400,0,2020/12/30 7:37,"坚持科学,相信知识好难        ",0
木凛兮,5653345438,1,2020/9/1 21:25,今天去做检测了，阴性，也是开学第一课的时间，只是想起了您，感谢        ,0
木瓶的空间,1498542762,6,2020/12/30 9:33,一年过去，除了庆功会，我们还学到了什么，反省了什么？更多选择型遗忘        ,0
木瓶的空间,1498542762,6,2020/3/19 21:26,撤销了，公安正式道歉了 可惜你走了        ,0
木小易不木讷,6004781097,5,2020/8/14 22:34,李医生，今天的我来了[嘻嘻]是夜班，准备下班之后去写离职单，这是我第一次出来打工挣钱，是为了开学买电脑。挣得不多，但重要的是这是我的经历，是第一桶金[心]也是我成长路上意义独特的一步。加油吧！        ,0
木小易不木讷,6004781097,2,2020/8/13 23:01,李医生你好，我身边交心的朋友很少，所以难免会有一个人孤独的时候，那我以后就经常来你这儿说说话，不要嫌我烦啦[嘻嘻]        ,0
沐柏柠,3985654438,0,2020/5/27 14:01,李医生，我坚持不下去了，想要放弃了，我一次次努力一次次失败，一次次努力，一次次失败，我累了        ,1
沐柏柠,3985654438,3,2020/5/20 16:50,李医生，我又来了，论文又卡壳了，我现在不知道怎么改了，怎么折腾了，我不想毕业了，也不想要什么学位证了，一开始我也许就不该读研        ,1
沐柏柠,3985654438,1,2020/5/10 18:08,李医生，您好啊，我又来了，昨天说我的论文有进展了，今天又怂了，又怂了，感觉又进了死胡同里，站在小池塘边发了半下午的呆        ,1
沐柏柠,3985654438,0,2020/5/3 13:43,今天天气好热好热，明天又要降温了，        ,1
暮暮清扬,7330525920,1,2020/5/22 7:52,请保佑我不要被骗        ,1
暮暮清扬,7330525920,0,2020/4/4 9:55,向您致敬[蜡烛][蜡烛][蜡烛]        ,1
暮暮清扬,7330525920,1,2020/4/4 1:39,李医生，晚安，好好休息，天亮了我们再聊        ,1
暮暮清扬,7330525920,8,2020/4/3 21:17,李医生，继青岛事件外国人叫中国人出去后他们用道歉信结束这个话题，但刚才又看到微博上说道歉信后面的那个签名和几年前德国的是一个，意思为“下跪的辫子奴”，看到这个我真的好难过，现在还有外国人在我们国家叫嚣，在我们的地盘上欺负我们的国人，是不是我们国家太友好了，让他认为我们很好欺负。        ,1
暮暮清扬,7330525920,2,2020/4/2 16:55,今天收到消息，清明节继续上网课，不放假，我都崩溃了，网课太难了，我就一直等清明假呢，结果泡汤了，我先去伤心一会儿[允悲][允悲]李医生，你一定要开心^_^        ,1
暮暮清扬,7330525920,3,2020/4/1 20:17,李医生，高考延期了，有人欢喜有人愁啊。 可我还是想偷偷的幸灾乐祸一下，好不容易熬到剩余两个月了，现在又要战百天了[笑cry][笑cry]还是要祝福高三学子，毕竟他们也不容易啊，出生遇上非典，高考遇上肺炎        ,1
暮暮清扬,7330525920,4,2020/4/1 18:17,四月了，李医生        ,1
暮雨倾城k,5678248033,3,2020/4/23 11:11,我在上外科[悲伤]        ,1
暮雨倾城k,5678248033,3,2020/4/22 15:57,我们吵架了        ,1
暮雨倾城k,5678248033,3,2020/4/21 15:38,我买了一盆茉莉花，这是第三次养。        ,1
暮雨倾城k,5678248033,1,2020/4/21 1:29,希望我们爱的人都健康快乐幸福[悲伤]        ,1
暮雨倾城k,5678248033,0,2020/4/21 1:17,晚安😴⭐️⭐️⭐️⭐️        ,1
那年我啃着馒头走过菜市场,7417040497,1,2020/3/21 22:35,李医生，过来看看你。12年前，好象也是二月，反正记得是春节后没多久，一个高中同班同学因病去世了。他是我班第一个去世的同学。隔壁班一个当医生的同学说，才35岁，太年轻了……不说了，再说你父母会难过的。你在那边好好的。我们大家会永远记得你的。我还会来看你的。        ,0
那羣海,7491872645,1,2020/8/14 16:53,李医生，我有件事心里憋屈了几天。前几天我们科长让我写了一篇报道，可是他都没有告诉我撰稿人就写了他自己。我心里听不舒服的。为啥一定要踩着别人出成绩呢，要不然就自己写呗。或者他问我一下也可以啊！        ,0
那些不能被遗忘的角落,5617292858,16,1月16日 19:49,一个关于肺的传染疾病，却被一个眼科医生发现了，打了多少专家医生的脸。        ,0
娜蓝飘雪1982,2045685881,1,2020/12/22 22:02,晚安老李！年底了各种累下，生活不就是这样嘛，累就对了！        ,0
娜蓝飘雪1982,2045685881,7,2020/11/6 20:35,李医生你好！好焦虑的一天，工作岗位要变化，孩子老师打电话说孩子考试考的不好，晚饭没吃，压抑的心情无处释放！        ,0
娜蓝飘雪1982,2045685881,2,2020/10/22 20:49,老李！有时候很委屈，做了很多还是费力不讨好的事，没人理解，为了孩子我还是要努力生活！        ,0
娜蓝飘雪1982,2045685881,3,2020/9/30 21:12,老李！明天就是十一小长假了，可是我还得工作，为了生活，希望自己越来越好吧！        ,0
娜蓝飘雪1982,2045685881,6,2020/9/21 22:28,今天加班了九点多回来的，一件小事没办好回家崩溃到哭…        ,0
娜蓝飘雪1982,2045685881,2,2020/9/20 23:06,老李：今天家里给我打电话，让我瞬间喘不过气来，可是我还得咬咬牙去面对！加油！        ,0
娜蓝飘雪1982,2045685881,2,2020/9/17 23:02,李医生你好啊！一周没来报道了，我跟闺蜜出去玩了，晚上才到家，晚安[月亮]        ,0
娜蓝飘雪1982,2045685881,7,2020/9/11 22:54,老李今天回来晚了，忙了一天，车被撞了对方逃逸，楼下的干洗店也关店了，充值的卡也损失了…每天都是这些鸡零狗碎的事，睡了晚安[月亮]        ,0
娜蓝飘雪1982,2045685881,2,2020/9/9 22:11,李医生来看看你，今天下了一天的雨……        ,0
娜蓝飘雪1982,2045685881,0,2020/9/6 21:39,李医生晚安了，今天休息还是忙了一天[月亮]        ,0
娜蓝飘雪1982,2045685881,2,2020/9/4 22:51,又是忙碌的一天，刚刚回来，晚安[月亮]        ,0
娜蓝飘雪1982,2045685881,0,2020/9/3 22:19,下了一天的雨，感觉很疲惫，希望疲惫的生活里，有个温柔的梦！晚安李医生[月亮]        ,0
娜蓝飘雪1982,2045685881,0,2020/9/1 22:30,李医生：忙了一天，这一款安静了，来看看你。安好！        ,0
娜蓝飘雪1982,2045685881,0,2020/8/31 22:28,忙了一天琐事，才到家。坐下来这一刻才属于我，过来看看你，希望你在那边一切安好🙏        ,0
娜蓝飘雪1982,2045685881,2,2020/8/29 22:30,李医生来看看你！祝你在那边一切安好🙏        ,0
娜蓝飘雪1982,2045685881,0,2020/8/18 23:20,晚安李医生[月亮]        ,0
娜蓝飘雪1982,2045685881,0,2020/8/17 23:38,晚安李医生[月亮]        ,0
南宫寺渡雁,5230456221,1,2020/9/8 18:14,李医生，12号我就要去你所在的城市读书了。        ,0
南山南雨照,3396495174,2,2020/3/19 21:21,学长[炸鸡腿]        ,0
南无木南,1719242581,3,2月6日 17:40,李医生去世一周年。 老师不是说您不能给公安唱赞歌，而是恳求您能关注到强权面前个人话语权的悬殊差距，帮忙一起推进法制的进步。        ,1
楠江鹊,5863598841,1,2020/7/19 21:25,李医生，明天我这里就要中考了，今天雨很大，祝愿你那边一切都好        ,1
呢喃WQQ,5498513643,2,2020/9/8 17:04,为您的专业能力点赞！您是一位好医生！        ,0
内澤hanabi,5995689744,3,2020/7/19 21:45,我马上高二了，坚定学医的理想        ,1
能不能不要再拖延,3070128791,0,1月6日 00:30,李医生，期末文学专业要背的内容好多哇，明天就考试，背不完了[泪]        ,1
倪西嗖嗖,6124341432,2,6月13日 20:43,李文亮前辈[允悲]前几天也就是6.11号早上执业医技能考试&nbsp;&nbsp;那天我真的觉得好紧张哦&nbsp;&nbsp;希望能过哦        ,0
你不用好奇,5538515797,3,2020/8/28 22:54,突然刷到 愿你一切都好 李老师～        ,0
你不用好奇,5538515797,1,2020/8/13 13:43,李老师 你说 一切回到疫情开始前该多好        ,0
你的元气小朋友,6785799590,1,2020/11/17 15:10,李医生朋友，是因为考研压力大吗，为什么我总觉得呼吸不顺呢，你在那边最近还好吗？        ,0
你的元气小朋友,6785799590,0,2020/11/15 14:20,李医生朋友，为什么我很想考研成功，却觉得……学不动了呢，我该怎么办[悲伤]        ,0
你的元气小朋友,6785799590,1,2020/8/14 8:10,李医生朋友，考研真的还挺苦的诶(;_;)不过我会坚持的，给我鼓鼓劲吧[打call]        ,0
你的元气小朋友,6785799590,7,2020/8/13 8:54,李医生你好，我还没有医生朋友，请问你可以做我的第一位医生朋友吗，你不说话那我就当你答应啦[心]        ,0
你还在期待着吗,5619798037,2,2020/8/31 8:50,早上好啊，老李 明天就要开学了[污]        ,1
你喝野格也会醉吗,5673879921,1,2020/12/30 14:31,明天你又长大一岁啦[doge]亲爱的李医生新年快乐呦        ,0
你居然不心动,7217366449,0,2020/12/30 14:35,新年快乐啊！！今天也是期末周的一天加油！        ,1
你脸红了1998,7493679822,3,2020/8/18 20:53,晚上好呀我看着屏幕删了两次对话了家里几个月前就说要搬迁前面的货场到现在也没有好刚刚中考完家里又需要开支可又因为前面搬迁家里这几个月都没有什么收获那些搬迁队到挺惬意的害就希望这件事情能快点快点解决吧这样爸爸妈妈也不用那么累了        ,0
你们的11,3124810873,1,2020/9/19 0:35,你们遇到了那个无论任何时候都义无反顾的站在你身边的人了吗？        ,0
你们的11,3124810873,1,2020/9/10 23:14,老师，秋天了        ,0
你们的11,3124810873,4,2020/8/30 0:47,可爱的树洞，我有很多很多没法对外人说的话，只能来说给你和这里的小伙伴听。今天是努力的一天。虽已秋天，但阳光还是很暖。你那里呢，看到的云是不是和我们的一样。我今天忽然想到，如果有轮回，你现在应该半岁了吧，会不会摇摇晃晃的要站起来学走路呢～        ,0
你们的11,3124810873,5,2020/8/28 10:35,好累。想去找你。你那里今天的云也很蓝吧。        ,0
你们的11,3124810873,1,2020/8/24 23:37,不能和所有人说的话。只能在你这里说。        ,0
你们的11,3124810873,2,2020/8/24 23:35,又是用尽全力活着的一天。你还好吗。你那里到秋天了吗。        ,0
你们的11,3124810873,1,2020/8/14 10:36,可爱的树洞李医生。我们活下来的人都会好好的，对吗。        ,0
你是一只毛毛猪,6865981918,13,2020/4/17 22:51,也是你救了大家，其实说真话被欺负，我四年级说真话被班主任女老师每堂课殴打和罚跪，跪着听课，我上黑板答案写不出来也会被她一巴掌，还塞我进门角，作为堂妹的跟我同一班她从来不告诉别人我就是她堂姐只差大一岁，包括同学们都冷漠，还会有人嘲笑我远离我成为了被好玩的对象，那时我不知是傻还是坚强        ,0
你要来杯下午茶吗,5237966617,1,2020/11/13 9:35,打扰李医生了，想着和大家一起来跟你说说话 我今年压力也很大 精神状态也不稳定，毕业两年多了，开始面对各种现实压力，渐渐地体会到了作为男人的责任感和担当，但难免还有些接受不了，精神有时候很恍惚，发际线都后移了，睡眠特别浅，但还需要加油啊，也祝李医生你在那边幸幸福福，快快乐乐的。        ,0
你长的像个窝瓜你知道么,6381139630,2,5月21日 00:09,李医生我对未来好迷茫…学历不如别人什么都不如别人……我(´;︵;`)努力还是这样，无用功吗？为什么好运不能给我一点呢…        ,0
昵称越起越糟糕,2402596702,3,7月11日 23:25,看了中国医生 作为在武汉上了四年大学也亲身经历了那段时间的人感觉真的很复杂……祝您晚安。        ,0
昵称怎么才能可以用,6523633875,2,2020/12/30 8:10,这个时候，你拿起了哨子，准备吹第一声。至少你的同学们，应该感谢你！        ,0
逆流而上的热带鱼,1744366920,14,2020/3/21 19:57,你走的那天晚上 ，我彻夜未眠，从来没有因为一个不认识的人，如此心痛过。也许我们都是医务工作者的缘故吧。来世你再选择学医吧，我相信我们都一样，热衷于救死扶伤的医疗卫生事业。        ,0
捻花烹茶,5597578150,1,2020/3/16 21:30,李医生，你在天堂还好吗？ 昨天下午两点四十分左右，我姚姓同学母亲去世，今天早上四点左右，我李姓同学母亲去世，连续两天时间我们失去了两位老人。今天早上去吊唁的路上又惊闻我陈姓同学父亲正在抢救。。。 2020注定是一个特别的年份。。。        ,0
念旧84,5501332148,0,2020/11/14 19:26,你的同学怎么这样！        ,0
念旧84,5501332148,0,2020/6/17 23:39,我想你        ,0
