序号,用户,id,点赞,时间,内容,label2
1225,心绪fairy,5856374396,2,5月8日 10:53,李医生，我两针疫苗都打完了，找了新工作，今天来试岗，祝我顺利和好运。        ,
1226,心绪fairy,5856374396,3,4月23日 15:33,李医生我辞职啦，今天干完就开开心心滚了，但是我妈知道了，家里人都让我回老家去，我想躺几天，但是不想回老家，又要开始找工作模式了。唉上班好难。        ,
1227,心绪fairy,5856374396,0,4月22日 22:36,想辞职啦        ,
1228,心绪fairy,5856374396,0,4月18日 22:23,我今天搬到员工宿舍住了，同事不太友好        ,
1229,心绪fairy,5856374396,1,4月10日 18:48,李医生，是我呀，我今天去考试了，希望能去想去的学校。        ,
1230,心绪fairy,5856374396,1,4月4日 14:33,[蜡烛][蜡烛][蜡烛]        ,
1231,心绪fairy,5856374396,0,3月5日 22:15,李医生 马上考试了 好慌呀 每天都是煎熬        ,
1232,心绪fairy,5856374396,0,2月12日 00:14,李医生 新年快乐        ,
1233,林-慕-安,5874901513,0,8月17日 18:39,好想赶紧开学啊        ,
1234,林-慕-安,5874901513,0,8月14日 22:58,嘿嘿 想你了 七夕快乐哦李医生[鲜花]        ,
1235,林-慕-安,5874901513,1,5月23日 23:03,晚安💤        ,
1236,林-慕-安,5874901513,0,4月22日 07:46,原来害怕也能让人发烧到38℃啊[允悲]        ,
1237,林-慕-安,5874901513,1,4月20日 09:36,昨天我们学校有跳楼的，救护车的声音好可怕。。听说是头着地。。人没了        ,
1238,林-慕-安,5874901513,0,4月4日 10:01,来看看你[蜡烛]        ,
1239,林-慕-安,5874901513,2,3月20日 16:51,宿舍好冷呀，我在腿上贴了两个暖宝宝[允悲]        ,
1240,林-慕-安,5874901513,1,3月18日 11:49,我到火车站啦，石家庄终于开学了，我终于要离开北京了        ,
1241,林-慕-安,5874901513,1,3月5日 13:08,这里的人，都好善良[悲伤]        ,
1242,林-慕-安,5874901513,1,3月2日 17:09,李医生，我刚看完专家了，他说建议手术…我感觉我没有活的意义了[泪]        ,
1243,林-慕-安,5874901513,1,3月1日 15:26,嘿嘿，我们线上开学啦！开始学针灸学了，可惜没有书[允悲]        ,
1244,林-慕-安,5874901513,1,2月26日 20:37,亮哥，我两点多梦见我妈和我说安排我和爸爸见面，然后我就醒了，[泪]根本就不可能再见到了        ,
1245,林-慕-安,5874901513,0,2月13日 16:06,上午去给爷爷挑了一个很好看的骨灰盒。        ,
1246,林-慕-安,5874901513,0,2月12日 21:54,李医生[泪]我爷爷走了[泪][泪][泪]        ,
1247,晚上梦吴邪,5883694756,0,7月31日 13:21,我一定会学好数学，好好画画的        ,
1248,晚上梦吴邪,5883694756,0,7月31日 13:18,李医生，东京奥运会终于开始啦，过程有很多开心和欢乐，也有遗憾和兴奋，好想您能起来再看看        ,
1249,晚上梦吴邪,5883694756,0,7月4日 23:19,哈喽李医生我又来看你啦！过了几个月了，我最近很好，跟同学们一起打起了排球，很开心，把以前不好的情绪基本都消灭完了，还有就是我的成绩也有所提高哈哈        ,
1250,浪漫和山yy,5883917300,0,8月17日 23:37,李医生 晚安💤💤永远的青年！        ,
1251,浪漫和山yy,5883917300,0,8月16日 22:47,李医生 晚安💤💤永远的青年！        ,
1252,浪漫和山yy,5883917300,1,8月15日 23:28,李医生 晚安💤💤永远的青年！        ,
1253,浪漫和山yy,5883917300,0,8月14日 23:14,李医生 晚安💤💤永远的青年！        ,
1254,浪漫和山yy,5883917300,1,8月13日 23:42,李医生 晚安💤💤永远的青年！        ,
1255,浪漫和山yy,5883917300,0,8月11日 23:33,李医生 晚安💤💤永远的青年！        ,
1256,浪漫和山yy,5883917300,1,8月10日 23:23,李医生 晚安💤💤永远的青年！        ,
1257,浪漫和山yy,5883917300,0,8月9日 23:33,李医生 立秋过了，晚上气温有所下降，感觉舒服很多。晚安💤💤永远的青年！        ,
1258,浪漫和山yy,5883917300,0,8月8日 23:07,李医生 奥运结束了，无论金牌 银牌还是什么牌都没有，都要向你们致敬！晚安💤💤永远的青年！        ,
1259,浪漫和山yy,5883917300,2,8月6日 23:17,李医生 397万了！晚安💤💤永远的青年！        ,
1260,浪漫和山yy,5883917300,0,8月4日 23:24,李医生 今天的天空格外蓝。晚安💤💤永远的青年！        ,
1261,浪漫和山yy,5883917300,3,8月2日 23:50,李医生 河南水灾，302人遇难，50人失踪，天灾，更是人祸呀，愿逝者安息🙏晚安💤💤永远的青年！        ,
1262,浪漫和山yy,5883917300,0,8月1日 23:00,李医生 虽然疫情再度出现使人不快，但好消息还是不断，祝中国飞人奥运取得100米第六的好成绩！晚安💤💤永远的青年！        ,
1263,浪漫和山yy,5883917300,1,7月31日 23:38,李医生 晚安💤💤永远的青年！        ,
1264,浪漫和山yy,5883917300,0,7月30日 22:54,李医生 国内疫情再次重现，很多地方的活动被紧急叫停，来势汹汹啊。晚安 💤💤永远的青年！        ,
1265,浪漫和山yy,5883917300,1,7月27日 23:40,李医生 晚安💤💤永远的青年！        ,
1266,浪漫和山yy,5883917300,3,7月26日 23:35,李医生 想跟你说声 今天中国队没有金牌 晚安💤💤永远的青年！        ,
1267,浪漫和山yy,5883917300,0,7月26日 00:03,李医生 晚安💤💤永远的青年！        ,
1268,浪漫和山yy,5883917300,0,7月24日 23:35,李医生 晚安 晚安💤💤永远的青年！        ,
1269,浪漫和山yy,5883917300,0,7月23日 23:41,李医生 杭州开始下大雨了 晚安💤💤永远的青年！        ,
1270,浪漫和山yy,5883917300,0,7月22日 22:41,李医生 晚安💤💤永远的青年！        ,
1271,浪漫和山yy,5883917300,2,7月21日 23:33,李医生 郑州暴雨 河南暴雨 恐怖的暴雨 当灾难降临时 唯有抗争 才能挺过。晚安💤💤永远的青年！        ,
1272,浪漫和山yy,5883917300,2,7月19日 23:13,李医生 晚安💤💤永远的青年！        ,
1273,浪漫和山yy,5883917300,1,7月18日 23:50,李医生 晚安💤💤永远的青年！        ,
1274,浪漫和山yy,5883917300,0,7月17日 23:42,李医生 晚安💤💤永远的青年！        ,
1275,浪漫和山yy,5883917300,0,7月16日 23:16,李医生 晚安💤💤永远的青年！        ,
1276,浪漫和山yy,5883917300,0,7月15日 23:25,李医生 热热热！晚安💤💤永远的青年！        ,
1277,浪漫和山yy,5883917300,0,7月14日 23:34,李医生 晚安💤💤永远的青年！        ,
1278,浪漫和山yy,5883917300,0,7月13日 23:18,李医生 晚安💤💤永远的青年！        ,
1279,浪漫和山yy,5883917300,0,7月11日 22:52,李医生 晚安💤💤永远的青年！        ,
1280,浪漫和山yy,5883917300,0,7月10日 23:47,李医生 上海明天出梅即入伏，进入烧烤模式。晚安💤💤永远的青年！        ,
1281,浪漫和山yy,5883917300,0,7月9日 23:01,李医生 晚安💤💤永远的青年！        ,
1282,浪漫和山yy,5883917300,1,7月8日 22:18,李医生 晚安💤💤永远的青年！        ,
1283,浪漫和山yy,5883917300,0,7月7日 23:04,李医生 晚安💤💤永远的青年！        ,
1284,浪漫和山yy,5883917300,0,7月6日 22:47,李医生 晚安💤💤永远的青年！        ,
1285,浪漫和山yy,5883917300,0,7月5日 22:54,李医生 晚安💤💤永远的青年！        ,
1286,浪漫和山yy,5883917300,0,7月4日 22:29,李医生 晚安💤💤永远的青年！        ,
1287,浪漫和山yy,5883917300,0,7月3日 22:47,李医生 晚安💤💤永远的青年！        ,
1288,浪漫和山yy,5883917300,0,7月2日 23:19,李医生 晚安💤💤永远的青年！        ,
1289,浪漫和山yy,5883917300,0,6月30日 23:20,李医生 晚安💤💤永远的青年！        ,
1290,浪漫和山yy,5883917300,0,6月29日 22:23,李医生 晚安💤💤永远的青年！        ,
1291,浪漫和山yy,5883917300,0,6月28日 22:35,李医生 晚安💤💤永远的青年！        ,
1292,浪漫和山yy,5883917300,1,6月26日 23:13,李医生 晚安💤💤永远的青年！        ,
1293,浪漫和山yy,5883917300,0,6月25日 23:50,李医生晚安💤💤永远的青年！        ,
1294,浪漫和山yy,5883917300,0,6月24日 22:06,李医生 晚安💤💤永远的青年！        ,
1295,浪漫和山yy,5883917300,0,6月22日 22:57,李医生 今天仙人球开花了，洁白，美丽。晚安💤💤永远的青年！        ,
1296,浪漫和山yy,5883917300,0,6月20日 22:51,李医生 今天父亲节，祝你父亲节快乐！晚安💤💤永远的青年！        ,
1297,浪漫和山yy,5883917300,0,6月18日 23:07,李医生 晚安💤💤永远的青年！        ,
1298,浪漫和山yy,5883917300,2,6月17日 22:49,李医生 今天神州飞船又升空了 祖国越来越强盛，那是多少人用生命换来的。晚安💤💤永远的青年！        ,
1299,浪漫和山yy,5883917300,0,6月16日 22:56,李医生 晚安💤💤永远的青年！        ,
1300,浪漫和山yy,5883917300,0,6月15日 22:34,李医生 晚安💤💤永远的青年！        ,
1301,浪漫和山yy,5883917300,0,6月14日 23:14,李医生 晚安💤💤永远的青年！        ,
1302,浪漫和山yy,5883917300,0,6月13日 23:45,李医生 晚安💤💤永远的青年！        ,
1303,浪漫和山yy,5883917300,2,6月12日 23:41,李医生 记得今天是小宝的生日 祝你未曾谋面的宝宝生日快乐！晚安💤💤永远的青年！        ,
1304,浪漫和山yy,5883917300,0,6月10日 21:42,李医生 晚安💤💤永远的青年！        ,
1305,浪漫和山yy,5883917300,0,6月9日 23:06,李医生 江南的梅雨季来了 淅淅沥沥的雨不停 可以尽情的享受梅雨带来的烟雨江南 很美！晚安💤💤永远的青年！        ,
1306,浪漫和山yy,5883917300,0,6月7日 23:01,李医生 晚安💤💤永远的青年！        ,
1307,浪漫和山yy,5883917300,0,6月5日 23:06,李医生 晚安💤💤永远的青年！        ,
1308,浪漫和山yy,5883917300,2,6月4日 23:24,李医生 晚安💤💤永远的青年！        ,
1309,浪漫和山yy,5883917300,1,6月3日 23:21,李医生 晚安💤💤永远的青年！        ,
1310,浪漫和山yy,5883917300,0,6月2日 23:19,李医生 晚安💤💤永远的青年！        ,
1311,浪漫和山yy,5883917300,0,6月1日 22:38,李医生 今天六一儿童节，祝你家大宝、二宝节日快乐！晚安💤💤永远的青年！        ,
1312,浪漫和山yy,5883917300,2,5月31日 23:01,李医生 放开三胎了 可是会有多少人三胎呢？晚安💤💤永远的青年！        ,
1313,浪漫和山yy,5883917300,0,5月30日 23:02,李医生 马上就要6月了 好快。晚安💤💤永远的青年！        ,
1314,浪漫和山yy,5883917300,0,5月29日 23:31,李医生 晚安💤💤永远的青年！        ,
1315,浪漫和山yy,5883917300,0,5月28日 23:09,李医生 晚安💤💤永远的青年！        ,
1316,浪漫和山yy,5883917300,0,5月27日 22:42,李医生 晚安💤💤永远的青年！        ,
1317,浪漫和山yy,5883917300,0,5月26日 23:03,李医生 晚安💤💤永远的青年！        ,
1318,浪漫和山yy,5883917300,0,5月25日 23:03,李医生 晚安💤💤永远的青年！        ,
1319,浪漫和山yy,5883917300,1,5月23日 21:53,李医生 这几天是怎么了啊 不好的事情接连发生，跑个山地马拉松居然夺走了21个鲜活的生命。这是怎么了？晚安💤💤永远的青年！        ,
1320,浪漫和山yy,5883917300,0,5月22日 23:47,李医生 今天注定是个不平凡的日子 晚安💤💤永远的青年！        ,
1321,浪漫和山yy,5883917300,1,5月20日 22:32,李医生 今天5.20 你好吗？晚安💤💤永远的青年！        ,
1322,浪漫和山yy,5883917300,1,5月19日 22:24,李医生 疫情似野草，不知怎么又冒出来了，哎。晚安💤💤永远的青年！        ,
1323,浪漫和山yy,5883917300,0,5月18日 23:12,李医生 疫情没完没了啊 晚安💤💤永远的青年！        ,
1324,浪漫和山yy,5883917300,1,5月17日 23:44,李医生 疫苗后老是犯困😪 晚安💤💤永远的青年！        ,
1325,浪漫和山yy,5883917300,1,5月16日 22:58,李医生 今天去打疫苗了，疫情还没结束，疫苗是不能不打了 晚安💤💤永远的青年！        ,
1326,浪漫和山yy,5883917300,0,5月15日 23:57,李医生 晚安💤💤永远的青年！        ,
1327,浪漫和山yy,5883917300,1,5月14日 23:15,李医生 晚安💤💤永远的青年！        ,
1328,浪漫和山yy,5883917300,0,5月13日 22:53,李医生 晚安💤💤永远的青年！        ,
1329,浪漫和山yy,5883917300,2,5月12日 22:56,李医生 今天汶川地震13年，愿逝去的同胞在天堂快乐！晚安💤💤永远的青年！        ,
1330,浪漫和山yy,5883917300,1,5月11日 22:59,李医生 晚安💤💤永远的青年！        ,
1331,浪漫和山yy,5883917300,0,5月10日 23:02,李医生 印度现在像人间地狱 太恐怖了 感恩我的祖国！晚安💤💤永远的青年！        ,
1332,浪漫和山yy,5883917300,0,5月9日 23:44,李医生 晚安💤💤永远的青年！        ,
1333,浪漫和山yy,5883917300,0,5月8日 23:05,李医生 晚安💤💤永远的青年！        ,
1334,浪漫和山yy,5883917300,0,5月7日 23:17,李医生 晚安💤💤永远的青年！        ,
1335,浪漫和山yy,5883917300,0,5月6日 23:49,李医生 又是一天过去了 晚安💤💤永远的青年！        ,
1336,浪漫和山yy,5883917300,0,5月5日 22:47,李医生 晚安💤💤永远的青年！        ,
