用户,id,点赞,时间,内容,label2
牛牛今天下凡了吗,6313429935,0,7月7日 22:44,李医生，简历投了好多份但是都没有收到答复，心好累啊[泪]        ,0
牛牛今天下凡了吗,6313429935,1,3月30日 19:53,学编程真的太难了，我的头发都快掉完了，但是我快把音乐播放器写完了[拳头][拳头]        ,0
浓眉大眼金城武,5496325165,1,7月23日 17:51,李医生 法语专四成绩要出来了 我一定要过！！        ,1
努力实现Draem,7539914848,3,8月8日 14:41,希望自己今年能考上研        ,0
怕打针的小孩鸭,7012013197,0,8月18日 09:13,老李，今天6例有点反弹了，哎，什么时候是个头。        ,1
怕打针的小孩鸭,7012013197,0,8月17日 14:24,真难受，囊肿又开始疼了，我知道心情是重要因素。但是我就是调整不了。老李，我是不是特别糟糕        ,1
怕打针的小孩鸭,7012013197,0,8月17日 14:23,我当初想找他的东西一点都找不到，为什么最近经常能蹦出来。我好几天都没有睡好觉了。一直在幻想他会回来。其实我知道的，不可能了        ,1
怕打针的小孩鸭,7012013197,1,8月17日 14:17,老李，为什么生活总是不经意弹出他的东西。我又哭了，好难受啊        ,1
怕打针的小孩鸭,7012013197,1,8月16日 23:17,老李、睡觉啦，晚安。我希望明天扬州还能传来好消息[心]        ,1
怕打针的小孩鸭,7012013197,1,8月15日 18:49,老李，扬州有一处降为低风险了！辛苦了辛苦了[泪]        ,1
怕打针的小孩鸭,7012013197,1,8月11日 09:44,老李，今天新增54例。我看很多人都在责备南京。事情已经发生了不应该是尽量挽回嘛。从27号至今，扬州是怎么了，为什么每天都在新增中风险地区。我看到很多负面的消息，六轮核酸已经结束了，拐点还没到，这个平台期要多久。我在市外，都觉得很绝望，更何况扬州市里每一位正在抗疫的老百姓[悲伤]真心难受        ,1
怕打针的小孩鸭,7012013197,0,8月10日 10:08,今天48例，真的好绝望啊。如果38号主动上报自己去过棋牌室，是不是现在的扬州就快好起来了[悲伤]        ,1
怕打针的小孩鸭,7012013197,1,8月9日 21:44,最近有奥运会和扬州疫情分散注意力。我的朋友也陪着我，我能走出来的，希望他别再来找我了。        ,1
怕打针的小孩鸭,7012013197,0,8月9日 21:42,老李，我不下心看到了他的名字还有他的照片。整理淘宝的时候，蹦出一条“为他买过”我又拿起那个熟悉不能再熟悉的号码搜索了。没什么波澜，只是觉得自己好不值啊。        ,1
怕打针的小孩鸭,7012013197,0,8月9日 18:30,真的好难受        ,1
怕打针的小孩鸭,7012013197,0,8月9日 18:27,四核结果到现在都没有公布出来        ,1
怕打针的小孩鸭,7012013197,1,8月9日 18:26,老李，今天扬州又增8个中风险。快两个潜伏期了，为什么还没有有效控制[悲伤]        ,1
怕打针的小孩鸭,7012013197,2,8月8日 22:47,老李，扬州新增1个高风险，10个中风险。给出的轨迹还是存在很多散发病例。形势依旧不明朗。加油啊扬州[悲伤]我睡了，晚安        ,1
怕打针的小孩鸭,7012013197,1,8月8日 08:52,如果真的很缺物质，我捐！        ,1
怕打针的小孩鸭,7012013197,2,8月8日 08:50,老李，今天36例，明天再看吧。南京快好起来了，我希望扬州也快点。        ,1
怕打针的小孩鸭,7012013197,3,8月7日 09:12,老李，今天扬州新增52例，我从27号就关注了，新闻发布会开了8场了，一个周期都过去了，我是一点希望都看不到。        ,1
怕打针的小孩鸭,7012013197,0,8月6日 22:58,老李，明天会有好消息的对吧。我最近情绪太坏了，疫情真的打乱了我所有的计划。我挺难受的，对着我朋友发了好大的火。不过没事，他就是我的出气筒。明天一定会有好消息的，睡觉啦，今天骂够了，明天继续骂[二哈]晚安，老李。        ,1
怕打针的小孩鸭,7012013197,1,8月6日 08:56,老李，扬州今天新增58例，我真的看不到希望在哪[泪]        ,1
怕打针的小孩鸭,7012013197,0,8月5日 23:17,老李，睡了，迷迷糊糊又度过了一天。明天会更好的🙏        ,1
怕打针的小孩鸭,7012013197,3,8月4日 16:36,老李，总是能在你这里治愈自己，人性是善！我喜欢[心]        ,1
怕打针的小孩鸭,7012013197,0,8月3日 22:23,老李，虽然我不在扬州，但是我很多朋友在扬州，发过来的照片和视频，真的很让人紧张。一定能挺过来的，扬州加油啊。看得我眼泪又掉下来了，不高兴好几天了，我太情绪化了        ,1
怕打针的小孩鸭,7012013197,3,8月3日 14:58,老李，毛老太被立案侦查了，不值得同情        ,1
怕打针的小孩鸭,7012013197,1,8月3日 08:53,今天扬州新增40例[泪]        ,1
怕打针的小孩鸭,7012013197,1,8月3日 08:44,毛老太炸掉了一整个扬州城，虽然我在扬州读书时不觉得扬州好，疫情过去了，我一定好好爱这座城市。        ,1
怕打针的小孩鸭,7012013197,1,8月3日 08:43,那些隐瞒自己行程的人都应该判刑，即便是受害者，也危害到他人健康了！        ,1
怕打针的小孩鸭,7012013197,0,8月2日 07:44,老李，扬州疫情一定不要再扩散了。我听说这一次的潜伏期只有三四天，那是不是8+4天后会正常了。        ,1
怕打针的小孩鸭,7012013197,0,7月30日 23:01,如果可以，我愿意去扬州志愿！出一份力        ,1
怕打针的小孩鸭,7012013197,0,7月30日 22:59,老李，扬州疫情严重了，快快好起来吧[悲伤]        ,1
怕打针的小孩鸭,7012013197,1,7月30日 08:12,我可能要开始一段新的感情了，但是我没准备好。我怕我做不了一个合格的女朋友，我怕和上段感情一样，我怕…所以我现在还没有答应。        ,1
怕打针的小孩鸭,7012013197,1,7月30日 08:09,老李，疫情又严重了，我想正常开学[悲伤]暑假打算游玩的计划取消了，安安心心窝在家里不动。但是总不能让我两个月都窝在家里吧[悲伤]这个坏病毒什么时候才能结束啊，真烦人。        ,1
怕打针的小孩鸭,7012013197,1,7月27日 10:00,我也好心疼运动员，带伤上阵[泪]        ,1
怕打针的小孩鸭,7012013197,0,7月27日 09:59,真的好气，以前看见水谷隼羞辱过马琳，国乒就是全世界第一，就是我们的骄傲。        ,1
怕打针的小孩鸭,7012013197,0,7月27日 09:57,老李，许昕和刘诗雯是最棒的！在我心目中就是第一！小日本不尊重人！拿不上台面！记者会那么严肃，伊藤美诚动来动去，赶着下一场就别来记者会啊        ,1
怕打针的小孩鸭,7012013197,3,7月26日 21:04,好难受，老李，混双太紧张了🙏        ,1
怕打针的小孩鸭,7012013197,2,7月26日 15:17,最后一跳几乎完美！这就是奇迹！        ,1
怕打针的小孩鸭,7012013197,3,7月26日 15:11,老李，我看今天的男子双人10米跳水比赛哭了，没拿到冠军，第四跳失误了。运动员身上的绷带好让人心疼啊        ,1
怕打针的小孩鸭,7012013197,0,7月25日 19:37,我看到刘诗雯的膝盖也裹着绷带[悲伤]不容易        ,1
怕打针的小孩鸭,7012013197,0,7月25日 19:22,老李，许昕手腕绑绷带好让人心疼[悲伤]        ,1
怕打针的小孩鸭,7012013197,2,7月25日 15:03,男子10米气步枪一银一铜，也很棒了！很棒！        ,1
怕打针的小孩鸭,7012013197,3,7月25日 14:49,老李，中国队跳水女子双人3米跳板是冠军！中国队运动员身上绑的都是绷带，好心疼！值得！        ,1
怕打针的小孩鸭,7012013197,1,7月24日 22:01,白天兴奋多了，到晚上就颓了。嘿嘿，睡觉啦晚安        ,1
怕打针的小孩鸭,7012013197,3,7月24日 22:00,老李，我最近可忙了，奥运会看不过来了，中国队加油！同时连追三部剧，单词每天早上背50个。我们学校派出600名学生援助江宁，我也很想去，但是限定在学校的医学生。南京加油！收到台风消息好几天了，就是还没刮过来。        ,1
怕打针的小孩鸭,7012013197,1,7月24日 10:26,老李老李，第一块金牌是中国队！杨倩！！！        ,1
怕打针的小孩鸭,7012013197,0,7月22日 20:34,老李，我又头疼了        ,1
怕打针的小孩鸭,7012013197,1,7月21日 18:05,老李，女足中国对巴西0-5，但是我觉得中国女足已经很棒了，因为要吃饭，只看了上半场，她们很棒很棒很棒。赞        ,1
怕打针的小孩鸭,7012013197,0,7月21日 15:54,老李，我在看奥运会，今天女足中国对阵巴西        ,1
怕打针的小孩鸭,7012013197,2,7月21日 08:15,我计划再找个动物园玩玩，不能再呆在家里了，会越来越想不通，我会走出来的        ,1
怕打针的小孩鸭,7012013197,3,7月21日 08:14,老李，一早醒来看见新闻河南大暴雨，一定要平安啊🙏        ,1
怕打针的小孩鸭,7012013197,0,7月20日 21:25,老李，我什么时候才能放过自己        ,1
怕打针的小孩鸭,7012013197,0,7月20日 21:23,老李，我好累啊。我觉得我现在的状态不适合迎接一段新的感情。我怕我做不好，又变成上一段的结果。我不敢迈出下一步，所以我拒绝掉了        ,1
怕打针的小孩鸭,7012013197,0,7月20日 07:52,起床了，背单词。        ,1
怕打针的小孩鸭,7012013197,2,7月20日 07:43,老李，昨晚我没有睡好。一直到凌晨一两点才睡着，我不知道自己怎么了，就是眼泪不争气的流。快三个月了，我还是没有走出来        ,1
怕打针的小孩鸭,7012013197,2,7月19日 08:07,老李，我把我的动态对所有人的设置关了，我不等了。等到了又能怎么样，我就是遇到了一个很狠心的人，我要起床背单词了，美好的一天我都要认真过        ,1
怕打针的小孩鸭,7012013197,2,7月18日 14:58,我没有认真读过大医精诚，有时候我觉得医学生离做医生好远好远。是不是做好一名医生要千锤万炼。我开学就大四了，好茫然啊        ,1
怕打针的小孩鸭,7012013197,3,7月18日 14:51,老李，我今天也看了一集良医。感触很深。也许治愈是最理想的状态，但是我觉得安慰是一个医生最基本的素质吧。第七集73岁的爷爷一直寻死，贾里德医生尊重了他，陪他走完人生的最后。有时治愈，常常帮助，总是安慰        ,1
怕打针的小孩鸭,7012013197,1,7月17日 15:48,老李，我又看了两集良医        ,1
怕打针的小孩鸭,7012013197,1,7月14日 23:02,想前任，那就背单词！想哭，还是背单词！我要让自己变得优秀起来[加油]        ,1
怕打针的小孩鸭,7012013197,0,7月14日 23:01,老李，跟同学聊起考研。我是真的一点打算都没有，一想到自己六级还没过，就很难受，明天开始背单词！过六级[加油]        ,1
怕打针的小孩鸭,7012013197,1,7月13日 14:16,老李，郭刚堂的儿子找到了，我看了认亲的照片好催泪！        ,1
怕打针的小孩鸭,7012013197,1,7月12日 21:58,我最近跟一个男孩子走的比较近，不知道是好还是坏。        ,1
怕打针的小孩鸭,7012013197,0,7月12日 21:55,老李，我头好疼，出去一趟回来就一直疼        ,1
怕打针的小孩鸭,7012013197,5,7月11日 12:26,我会走出来的对吧，世上好男孩子那么多，总有一个会包容我一切的人是吧[悲伤]        ,1
怕打针的小孩鸭,7012013197,3,7月11日 12:23,老李，我又看了点球赛的新闻。想他了        ,1
怕打针的小孩鸭,7012013197,0,7月8日 20:23,我就是把问题想的太简单了，简单的不像是个人能说出来的        ,1
怕打针的小孩鸭,7012013197,0,7月8日 20:22,老李，时隔半个月，我又很突然的掉眼泪了，真的很难受，可能是考试月太累了吧，也可能是我还没有在这段糟糕的感情里走出来        ,1
怕打针的小孩鸭,7012013197,0,7月8日 11:09,[嘻嘻]人又活过来了        ,1
怕打针的小孩鸭,7012013197,1,7月8日 11:09,考完了        ,1
怕打针的小孩鸭,7012013197,0,7月8日 00:41,对了，我中了三门核心选修课，我也是有核心课的人啦，中之前囔囔着拿三年单身换。不会是真的吧[二哈]        ,1
怕打针的小孩鸭,7012013197,0,7月8日 00:39,睡啦，明天考最后一门了，考完我就回家啦，晚安        ,1
怕打针的小孩鸭,7012013197,1,7月8日 00:38,下半年我就大四了，大四底有个全国学业水平测试，看自己在全国的排名。老李，你那会学临床也这么累吗？        ,1
怕打针的小孩鸭,7012013197,1,7月8日 00:35,终于理解那些即便是不想在医疗环境中却又舍不得放弃的医生了，真的付出了很多        ,1
怕打针的小孩鸭,7012013197,2,7月8日 00:34,看医事法看到现在，瞬间觉得以后毕业了面临的挑战太多了，每三年一考，也有数不清的小考，才能在这个行业继续下去。百度了一下，执业医通过率只有百分之三十左右，哎，我最近掉了好多好多头发[失望]        ,1
怕打针的小孩鸭,7012013197,1,7月7日 12:01,加油，我要继续背理论，诊断，辨证，中医，方剂，针灸啦。老师一定要捞我        ,1
